station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
BER;12.07.2025 18:00;26;25.5;26.6;29.1;27.3;42.8;14.4;12.3;947.4;1008.5;1012.2;;;5.8;28;3.1;11.2;20.9;5.7;20.5;;;0;0;233;360;;;;60;0.222
BER;12.07.2025 19:00;24.2;23.2;24.9;23.9;21.5;43.3;13.1;10.9;947.5;1009.1;1012.3;;;6.7;30;3.3;11.9;24.1;6.5;23.4;;;0;0;80;354;;;;52;0.129
BER;12.07.2025 20:00;22.2;21.3;23;19.7;18.9;44;11.7;9.3;948;1010;1012.8;;;4.7;38;2.4;8.6;16.9;4.6;16.6;;;0;0;5;346;;;;0;0.042
BER;12.07.2025 21:00;20.9;20.3;21.3;17.7;16.4;44.6;11;8.4;948.7;1011.1;1013.6;;;4;33;1.8;6.5;14.4;3.8;13.7;;;0;0;0;342;;;;0;0.029
BER;12.07.2025 22:00;18.9;17.4;20.2;14.7;13.7;51.9;11.3;8.7;948.8;1011.6;1013.7;;;3;21;1.8;6.5;10.8;2.9;10.4;;;0;0;0;339;;;;0;0.022
BER;12.07.2025 23:00;16.5;15.4;17.4;12.9;12;62.3;11.7;9.3;948.9;1012.3;1013.8;;;2.5;360;0.6;2.2;9;2.4;8.6;;;0;0;0;347;;;;0;0.007
BER;13.07.2025 00:00;16.1;15.5;16.8;11.5;10.6;64.4;11.8;9.3;948.8;1012.3;1013.7;;;1.8;23;0.8;2.9;6.5;1.8;6.5;;;0;0;0;334;;;;0;0.007
BER;13.07.2025 01:00;15;14.3;15.7;10.7;10.3;71.1;12.1;9.8;948.9;1012.6;1013.8;;;0.9;0;0.3;1.1;3.2;0.8;2.9;;;0;0;0;340;;;;0;-0.001
BER;13.07.2025 02:00;14.9;13.1;16;10.7;9.8;73.4;12.4;10.2;949;1012.8;1013.9;;;1.6;63;0.5;1.8;5.8;1.5;5.4;;;0;0;0;334;;;;0;0.003
BER;13.07.2025 03:00;13.9;13.1;14.4;9.8;9.5;79.3;12.5;10.3;949;1013;1013.9;;;1.1;225;0.4;1.4;4;1;3.6;;;0;0;0;335;;;;0;0.003
BER;13.07.2025 04:00;13.4;12.9;13.9;10;9.3;85.1;13.1;10.9;949;1013.2;1013.9;;;1.5;207;0.8;2.9;5.4;1.5;5.4;;;0;0;2;331;;;;0;0.004
BER;13.07.2025 05:00;13.9;13;14.4;10.9;9.5;83.6;13.3;11.2;949.1;1013.1;1014;;;1.1;225;0.6;2.2;4;1.1;4;;;0;0;42;323;;;;16;0.021
BER;13.07.2025 06:00;17.2;15.4;19;19.2;15.2;74;14.5;12.5;949.4;1012.7;1014.3;;;4.5;204;1.1;4;16.2;4.4;15.8;;;0;0;209;345;;;;50;0.11
BER;13.07.2025 07:00;19.4;19.1;19.6;20.7;20.1;66.4;14.9;12.9;950;1012.7;1014.9;;;5.1;180;2.8;10.1;18.4;5;18;;;0;0;158;374;;;;8;0.142
BER;13.07.2025 08:00;20.2;19.1;20.8;24.3;19.3;65;15.4;13.4;950.4;1013;1015.4;;;6;190;3;10.8;21.6;5.8;20.9;;;0;0;403;367;;;;22;0.276
BER;13.07.2025 09:00;19.2;18.6;19.7;20.8;18;73.6;16.3;14.4;950.4;1013.2;1015.3;;;7.8;174;4.1;14.8;28.1;7.6;27.4;;;0.1;0;306;370;;;;6;0.221
BER;13.07.2025 10:00;20.7;19.9;22.4;25.3;22.7;65.3;15.9;13.9;950.6;1013.1;1015.6;;;7.3;153;3.8;13.7;26.3;7.2;25.9;;;0;0;558;367;;;;23;0.377
BER;13.07.2025 11:00;22.2;21.2;22.9;28.6;27.4;57.9;15.5;13.5;950.5;1012.7;1015.5;;;8.5;162;4.8;17.3;30.6;8.5;30.6;;;0;0;786;357;;;;46;0.533
BER;13.07.2025 12:00;24.6;23.2;25.6;32.7;30.8;48.4;14.9;12.9;950.2;1011.8;1015.1;;;7.4;176;3.5;12.6;26.6;7;25.2;;;0;0;948;355;;;;60;0.67
BER;13.07.2025 13:00;26.1;24.9;27.5;34.8;33.7;41.4;14;11.9;949.7;1010.9;1014.6;;;5.3;173;2.1;7.6;19.1;5.2;18.7;;;0;0;913;366;;;;59;0.659
BER;13.07.2025 14:00;27.4;25.4;29.2;33.9;29.4;40;14.6;12.6;949.4;1010.3;1014.3;;;6.8;203;1.9;6.8;24.5;6.6;23.8;;;0;0;676;383;;;;34;0.518
BER;13.07.2025 15:00;27;25.2;28.5;31.5;27.4;46.3;16.4;14.3;949.3;1010.4;1014.2;;;7.6;300;3.4;12.2;27.4;7.6;27.4;;;0;0;456;396;;;;18;0.401
BER;13.07.2025 16:00;24.8;23.5;26.1;27.9;25.3;60.5;18.9;16.6;949.6;1011.1;1014.5;;;7.4;325;3.2;11.5;26.6;7.4;26.6;;;0;0;371;390;;;;23;0.3
BER;13.07.2025 17:00;25.8;25;26.6;29.4;25.8;54.5;18;15.9;949.3;1010.6;1014.2;;;4.3;259;1.8;6.5;15.5;4.2;15.1;;;0;0;277;370;;;;37;0.223
BER;13.07.2025 18:00;24;23.5;24.7;23.5;22.4;61.6;18.4;16.2;949.6;1011.3;1014.5;;;4.1;297;1.5;5.4;14.8;4;14.4;;;0;0;64;384;;;;0;0.086
BER;13.07.2025 19:00;20.8;19.9;23.4;18.9;17.9;75.2;18.3;16.2;950.5;1013;1015.5;;;6.2;223;2.2;7.9;22.3;6.1;22;;;0.7;0;15;396;;;;0;0.052
BER;13.07.2025 20:00;20;19.3;20.5;17.8;17.3;82.9;19.3;17;950.8;1013.5;1015.8;;;4.6;183;2;7.2;16.6;4.5;16.2;;;0;0;3;377;;;;0;0.016
BER;13.07.2025 21:00;19.2;18.9;19.5;16.8;16.6;82.8;18.4;16.2;951.8;1014.7;1016.8;;;4;183;2.1;7.6;14.4;3.9;14;;;0;0;0;364;;;;0;0.014
BER;13.07.2025 22:00;18.6;18.5;18.7;17.1;16.9;87.6;18.8;16.5;952.7;1015.8;1017.8;;;3;207;1.5;5.4;10.8;2.9;10.4;;;0.4;0;0;391;;;;0;0.008
BER;13.07.2025 23:00;18.5;18.2;18.9;17.1;17;88.5;18.8;16.6;953.3;1016.5;1018.4;;;6.4;188;1.4;5;23;6.3;22.7;;;0;0;0;388;;;;0;0.007
BER;14.07.2025 00:00;18.6;18.5;18.7;17.1;16.9;87.9;18.8;16.5;953.2;1016.4;1018.3;;;3.8;189;2;7.2;13.7;3.8;13.7;;;0;0;0;383;;;;0;0.01
BER;14.07.2025 01:00;18;17.6;18.3;16.9;16.8;91.2;18.8;16.5;953.9;1017.3;1019;;;6.5;182;2.9;10.4;23.4;6.3;22.7;;;5.8;0;0;392;;;;0;0.009
BER;14.07.2025 02:00;17.5;17.3;17.6;16.7;16.5;94.1;18.8;16.5;954.3;1017.9;1019.5;;;6.4;182;2.7;9.7;23;6.3;22.7;;;8.1;0;0;392;;;;0;0.005
BER;14.07.2025 03:00;17.3;17.3;17.3;16.5;16.4;93.9;18.5;16.3;954.7;1018.3;1019.9;;;4.5;191;1.9;6.8;16.2;4.3;15.5;;;0.5;0;0;388;;;;0;0.004
BER;14.07.2025 04:00;17.3;17.3;17.4;16.6;16.5;93.7;18.6;16.3;955.2;1018.8;1020.4;;;3.4;151;1.2;4.3;12.2;3.2;11.5;;;3.9;0;0;392;;;;0;0.003
BER;14.07.2025 05:00;17.3;17.2;17.3;16.5;16.5;94.3;18.6;16.3;955.5;1019.2;1020.7;;;4.8;180;2.2;7.9;17.3;4.7;16.9;;;4.1;0;3;392;;;;0;0.023
BER;14.07.2025 06:00;17.3;17.2;17.4;16.5;16.4;93.5;18.5;16.3;956.1;1019.8;1021.4;;;8.8;165;3.9;14;31.7;8.1;29.2;;;3.3;0;15;386;;;;0;0.033
BER;14.07.2025 07:00;17.4;17.3;17.6;16.8;16.5;93.4;18.5;16.3;956.9;1020.6;1022.2;;;6.5;174;3.2;11.5;23.4;6.4;23;;;0.5;0;59;383;;;;0;0.052
BER;14.07.2025 08:00;17.8;17.7;17.9;17.5;17.3;91.1;18.6;16.3;957;1020.6;1022.3;;;6.8;173;2.7;9.7;24.5;6.6;23.8;;;0;0;119;385;;;;0;0.087
BER;14.07.2025 09:00;19.1;18.1;20.6;21.9;18.6;86.6;19.1;16.8;957.1;1020.4;1022.4;;;4.3;167;2;7.2;15.5;4.1;14.8;;;0;0;478;372;;;;18;0.288
BER;14.07.2025 10:00;20.9;19.9;22;27.2;24.7;76.9;19;16.7;957.2;1020.1;1022.5;;;3.8;208;1.7;6.1;13.7;3.7;13.3;;;0;0;672;365;;;;34;0.427
BER;14.07.2025 11:00;23.2;22.1;24.6;31;30.3;69.9;19.9;17.4;957.1;1019.5;1022.4;;;6.5;231;2.3;8.3;23.4;6;21.6;;;0;0;897;360;;;;58;0.59
BER;14.07.2025 12:00;25;24.2;26.1;30.9;28.1;56.9;18;15.9;956.7;1018.7;1022;;;7.6;235;3.2;11.5;27.4;7.3;26.3;;;0;0;742;381;;;;37;0.539
BER;14.07.2025 13:00;26.7;25.6;27.7;33;30.5;47.4;16.7;14.6;956.4;1017.9;1021.7;;;7.1;243;3.4;12.2;25.6;6.9;24.8;;;0;0;825;384;;;;44;0.623
BER;14.07.2025 14:00;27.5;26.9;27.8;33.4;29.7;42.7;15.6;13.7;956.1;1017.5;1021.4;;;9.2;246;3.7;13.3;33.1;8.8;31.7;;;0;0;785;370;;;;52;0.614
BER;14.07.2025 15:00;28.1;27.1;28.8;33.5;31.9;40.8;15.5;13.5;956;1017.1;1021.3;;;7.1;250;3.3;11.9;25.6;7;25.2;;;0;0;681;373;;;;50;0.546
BER;14.07.2025 16:00;27.6;26.8;28.8;31.2;27.6;39.1;14.4;12.4;955.9;1017.2;1021.2;;;10.2;237;3.9;14;36.7;9.9;35.6;;;0;0;459;378;;;;44;0.421
BER;14.07.2025 17:00;26.6;25.5;27.4;29.7;26.2;42.4;14.7;12.7;955.7;1017.2;1020.9;;;5.2;237;2.1;7.6;18.7;5;18;;;0;0;323;381;;;;37;0.268
BER;14.07.2025 18:00;26.2;25.5;26.9;28.9;26.6;45;15.3;13.3;955.5;1017.1;1020.7;;;5.8;240;2.3;8.3;20.9;5.6;20.2;;;0;0;230;362;;;;60;0.195
BER;14.07.2025 19:00;24.2;22.4;25.2;22.4;18.8;54.5;16.4;14.4;955.6;1017.7;1020.9;;;2.9;257;0.9;3.2;10.4;2.8;10.1;;;0;0;68;357;;;;29;0.044
BER;14.07.2025 20:00;20.6;19.5;22.1;16.6;15.8;72.5;17.5;15.4;956.1;1019;1021.4;;;1.4;124;0.5;1.8;5;1.3;4.7;;;0;0;3;353;;;;0;-0.011
BER;14.07.2025 21:00;18.8;18;19.8;15.8;15;83.4;18.1;15.9;956.4;1019.7;1021.7;;;1.7;180;0.6;2.2;6.1;1.6;5.8;;;0;0;0;358;;;;0;0.001
BER;14.07.2025 22:00;19.1;18.7;19.4;15;14.6;78.3;17.3;15.3;956.5;1019.8;1021.8;;;2.4;180;0.9;3.2;8.6;2.3;8.3;;;0;0;0;356;;;;0;0.003
BER;14.07.2025 23:00;18.9;18.3;19.3;16.3;15.9;79.9;17.4;15.4;956.6;1020;1021.9;;;2.8;189;1.4;5;10.1;2.7;9.7;;;0;0;0;369;;;;0;0.013
BER;15.07.2025 00:00;18.8;18.5;19.3;16.9;15.6;80.2;17.4;15.3;956.7;1020.1;1022;;;5.8;194;1.9;6.8;20.9;5.7;20.5;;;0;0;0;377;;;;0;0.016
BER;15.07.2025 01:00;18.7;18.4;19;16.8;16.5;79.1;17;15;957;1020.4;1022.3;;;3.3;220;0.9;3.2;11.9;3.1;11.2;;;0;0;0;382;;;;0;0.009
BER;15.07.2025 02:00;18.2;17.6;18.6;16.7;16.5;83.4;17.4;15.3;957;1020.6;1022.3;;;3.8;225;1.3;4.7;13.7;3.7;13.3;;;0;0;0;381;;;;0;0.009
BER;15.07.2025 03:00;17.8;17.5;18;16.2;15.9;86.4;17.6;15.5;956.8;1020.4;1022.1;;;2.7;166;1;3.6;9.7;2.6;9.4;;;0.1;0;0;378;;;;0;0.006
BER;15.07.2025 04:00;17.8;17.6;18;16.3;16.2;85.1;17.4;15.3;956.8;1020.4;1022.1;;;2.4;184;1.4;5;8.6;2.4;8.6;;;0;0;1;386;;;;0;0.009
BER;15.07.2025 05:00;17.3;17.2;17.5;16.5;16.3;92.4;18.3;16.1;957.1;1020.8;1022.4;;;3.1;184;1.6;5.8;11.2;3;10.8;;;5;0;13;387;;;;0;0.024
BER;15.07.2025 06:00;17.5;17.4;17.6;17.1;16.9;94;18.8;16.6;957.1;1020.8;1022.4;;;4.5;189;1.7;6.1;16.2;4.5;16.2;;;3.8;0;38;388;;;;0;0.037
BER;15.07.2025 07:00;17.8;17.5;18.1;17.6;17;94.9;19.3;16.9;957.7;1021.4;1023.1;;;4.1;225;0.9;3.2;14.8;4;14.4;;;4.8;0;83;389;;;;0;0.061
BER;15.07.2025 08:00;18.8;18.3;19.4;20.7;19.4;89.2;19.3;17;957.5;1020.9;1022.8;;;3.1;193;1.4;5;11.2;3;10.8;;;0;0;312;386;;;;11;0.191
BER;15.07.2025 09:00;20.1;19.4;20.9;24.4;21.8;85.8;20.1;17.6;957.3;1020.4;1022.6;;;3.7;210;1.6;5.8;13.3;3.7;13.3;;;0;0;466;383;;;;15;0.291
BER;15.07.2025 10:00;20.9;20.6;21.3;24.8;23.8;79.3;19.6;17.2;957.3;1020.2;1022.6;;;4.2;239;1.9;6.8;15.1;4.1;14.8;;;0;0;368;389;;;;3;0.251
BER;15.07.2025 11:00;22.9;21.6;23.8;29;26.9;66.7;18.5;16.3;957;1019.4;1022.3;;;6.8;230;2.6;9.4;24.5;6.6;23.8;;;0;0;757;373;;;;38;0.506
BER;15.07.2025 12:00;24.2;23.6;24.7;29.9;28.1;55.4;16.7;14.7;956.6;1018.7;1021.9;;;9.2;253;3.9;14;33.1;8.9;32;;;0;0;754;376;;;;36;0.543
BER;15.07.2025 13:00;25.5;24.8;26.4;31.7;29.7;47.7;15.5;13.5;956.2;1018;1021.5;;;9.6;245;4.3;15.5;34.6;9.2;33.1;;;0;0;840;378;;;;42;0.624
BER;15.07.2025 14:00;25.4;24.9;26.6;30.4;28.1;46.6;15.1;13.2;955.9;1017.7;1021.2;;;9.1;273;4.6;16.6;32.8;9;32.4;;;0;0;645;390;;;;24;0.518
BER;15.07.2025 15:00;25.9;25.5;26.5;31.2;30.2;43.4;14.5;12.5;955.6;1017.3;1020.9;;;9;276;4.3;15.5;32.4;8.9;32;;;0;0;722;372;;;;53;0.557
BER;15.07.2025 16:00;25.9;25.2;26.7;30.6;29.5;42.1;14.1;12.1;955.4;1017;1020.6;;;9.3;273;4.2;15.1;33.5;9;32.4;;;0;0;597;366;;;;59;0.477
BER;15.07.2025 17:00;24.8;24.2;25.1;27.8;27.1;42.4;13.2;11.1;955.1;1017;1020.3;;;8.3;278;3.8;13.7;29.9;7.9;28.4;;;0;0;373;364;;;;48;0.325
BER;15.07.2025 18:00;23.6;22.5;24.3;24.8;22.3;44.4;12.9;10.7;955.4;1017.6;1020.6;;;8.2;277;3.4;12.2;29.5;8.1;29.2;;;0;0;167;382;;;;20;0.193
BER;15.07.2025 19:00;21.6;20.8;22.3;20.4;18.6;51.3;13.3;11.2;956;1018.6;1021.3;;;4.7;266;1.6;5.8;16.9;4.6;16.6;;;0;0;31;373;;;;0;0.068
BER;15.07.2025 20:00;20.5;20.1;21.2;17.3;16.9;56.5;13.6;11.6;956.4;1019.4;1021.7;;;2.5;261;0.7;2.5;9;2.4;8.6;;;0;0;2;371;;;;0;0.017
BER;15.07.2025 21:00;18.9;17.7;20.1;15.4;14.3;65.5;14.3;12.3;956.6;1019.9;1021.9;;;0.8;214;0.4;1.4;2.9;0.8;2.9;;;0;0;0;356;;;;0;0.007
BER;15.07.2025 22:00;18;17.1;18.6;14.5;14.4;71.8;14.7;12.8;956.8;1020.3;1022.1;;;1.1;180;0.3;1.1;4;1.1;4;;;0;0;0;355;;;;0;0.003
BER;15.07.2025 23:00;17.2;16.6;17.6;14.7;14.3;77.8;15.2;13.3;957;1020.8;1022.3;;;2;101;0.7;2.5;7.2;1.9;6.8;;;0;0;0;364;;;;0;0.007
BER;16.07.2025 00:00;16.5;16.2;17;15;14.9;83.8;15.8;13.8;956.9;1020.9;1022.2;;;0.8;90;0.2;0.7;2.9;0.8;2.9;;;0;0;0;366;;;;0;0
BER;16.07.2025 01:00;16.6;16.2;17.3;14.8;14.6;80.6;15.2;13.3;956.7;1020.6;1022;;;1.4;153;0.4;1.4;5;1.4;5;;;0;0;0;366;;;;0;0.003
BER;16.07.2025 02:00;16.6;16;16.9;13.9;12.9;80.1;15.1;13.1;956.6;1020.5;1021.9;;;1.4;169;0.6;2.2;5;1.3;4.7;;;0;0;0;357;;;;0;0.004
BER;16.07.2025 03:00;16.6;16.4;16.6;14.6;14.5;77.4;14.6;12.6;956.3;1020.2;1021.6;;;2.4;187;0.8;2.9;8.6;2.3;8.3;;;0;0;0;370;;;;0;0.008
BER;16.07.2025 04:00;16.5;16.3;16.6;14.3;14.1;71.1;13.3;11.2;956.2;1020.1;1021.5;;;2.9;200;1.2;4.3;10.4;2.8;10.1;;;0;0;0;370;;;;0;0.015
BER;16.07.2025 05:00;16.6;16.5;16.7;14.9;14.4;68.1;12.9;10.7;956.1;1019.9;1021.4;;;2.5;198;1;3.6;9;2.4;8.6;;;0;0;13;372;;;;0;0.037
BER;16.07.2025 06:00;17.3;16.8;18;16.4;15.3;67;13.2;11.1;955.9;1019.6;1021.2;;;2.2;185;1.2;4.3;7.9;2.1;7.6;;;0;0;81;371;;;;0;0.071
BER;16.07.2025 07:00;18.5;18;19;19.8;19.1;61.5;13.1;10.9;955.9;1019.3;1021.2;;;2.3;207;1.2;4.3;8.3;2.3;8.3;;;0;0;191;374;;;;0;0.136
BER;16.07.2025 08:00;20.3;19.6;21.3;23.6;21.8;56;13.3;11.2;955.7;1018.7;1021;;;5.1;229;2.1;7.6;18.4;5;18;;;0;0;401;373;;;;8;0.276
BER;16.07.2025 09:00;21.9;20.6;23.7;25.9;23.3;50.4;13.2;11.1;955.5;1018.1;1020.7;;;8.2;255;3.3;11.9;29.5;8;28.8;;;0;0;527;371;;;;26;0.387
BER;16.07.2025 10:00;22.4;22.1;22.7;26.3;25.6;47.3;12.8;10.6;955.4;1017.9;1020.6;;;9;256;3.6;13;32.4;8.9;32;;;0;0;452;380;;;;1;0.37
BER;16.07.2025 11:00;23.5;22.3;24.6;28.3;25.5;44.3;12.7;10.6;955;1017.2;1020.2;;;9.5;253;3.9;14;34.2;9.2;33.1;;;0;0;689;369;;;;27;0.518
BER;16.07.2025 12:00;24.6;24.2;25.1;30.9;30.4;40.1;12.4;10.2;954.5;1016.4;1019.7;;;9.8;258;4.6;16.6;35.3;9.6;34.6;;;0;0;885;360;;;;57;0.657
BER;16.07.2025 13:00;24.2;23.3;25.4;28.6;24.9;42.2;12.7;10.5;953.9;1015.9;1019.1;;;9.3;277;4.5;16.2;33.5;9;32.4;;;0;0;569;386;;;;15;0.478
BER;16.07.2025 14:00;22.5;21.8;23.1;23.7;23.3;47.9;13;10.9;954.1;1016.4;1019.2;;;9.7;278;3.9;14;34.9;9.3;33.5;;;0;0;269;396;;;;0;0.28
BER;16.07.2025 15:00;21.2;21;21.7;22.7;21.6;55.7;14.1;12;954;1016.6;1019.2;;;6.3;263;2.7;9.7;22.7;6.1;22;;;0;0;190;393;;;;0;0.193
BER;16.07.2025 16:00;20.9;20.8;21;21.7;21.1;56.4;13.9;11.9;953.8;1016.5;1018.9;;;3.5;225;1.1;4;12.6;3.4;12.2;;;0;0;117;393;;;;0;0.116
BER;16.07.2025 17:00;20.8;20.6;20.9;20.4;20.2;54.6;13.4;11.3;953.8;1016.5;1018.9;;;4.4;215;2;7.2;15.8;4.3;15.5;;;0;0;48;395;;;;0;0.1
BER;16.07.2025 18:00;20.1;19.9;20.5;19.6;19.3;60.1;14.1;12.1;954;1016.8;1019.2;;;5;208;2.4;8.6;18;4.8;17.3;;;0;0;27;394;;;;0;0.087
BER;16.07.2025 19:00;19.8;19.6;19.9;19.3;18.8;63.2;14.6;12.6;954;1017;1019.2;;;3.7;214;1.8;6.5;13.3;3.6;13;;;0;0;37;387;;;;0;0.057
BER;16.07.2025 20:00;19.4;19;19.6;18.1;17.4;66.2;14.9;12.9;954.2;1017.2;1019.4;;;4.8;229;2.1;7.6;17.3;4.5;16.2;;;0;0;3;381;;;;0;0.032
BER;16.07.2025 21:00;19.6;19.5;19.7;18.5;18.3;64.4;14.7;12.7;954.5;1017.6;1019.7;;;5.4;237;2.1;7.6;19.4;5.1;18.4;;;0;0;0;393;;;;0;0.033
BER;16.07.2025 22:00;19.6;19.4;19.8;18.6;18.5;63.8;14.5;12.5;954.9;1017.9;1020.1;;;6.6;265;2.3;8.3;23.8;6.3;22.7;;;0;0;0;394;;;;0;0.035
BER;16.07.2025 23:00;19.1;19;19.1;18.3;18;66.9;14.7;12.8;955;1018.2;1020.2;;;6;244;2.7;9.7;21.6;5.9;21.2;;;0;0;0;390;;;;0;0.035
BER;17.07.2025 00:00;18.4;18.1;19;16.8;16.2;70.8;15;13;954.7;1018.1;1019.9;;;4.3;213;1.7;6.1;15.5;4.1;14.8;;;0;0;0;375;;;;0;0.022
BER;17.07.2025 01:00;18.2;17.8;18.5;16.6;16.4;73;15.2;13.2;954.4;1017.8;1019.6;;;3.7;207;1.4;5;13.3;3.6;13;;;0;0;0;381;;;;0;0.017
BER;17.07.2025 02:00;17.4;16.9;17.9;16.6;16.1;81.8;16.3;14.3;954.1;1017.6;1019.3;;;4.7;217;2.1;7.6;16.9;4.5;16.2;;;0.1;0;0;388;;;;0;0.015
BER;17.07.2025 03:00;16.8;16.7;16.9;15.8;15.7;89.6;17.1;15;953.9;1017.6;1019;;;2.8;207;0.9;3.2;10.1;2.7;9.7;;;0.1;0;0;385;;;;0;0.003
BER;17.07.2025 04:00;16.7;16.5;16.8;15.9;15.7;92.4;17.5;15.4;954;1017.7;1019.2;;;3.3;23;1.5;5.4;11.9;3.2;11.5;;;0;0;1;384;;;;0;0.004
BER;17.07.2025 05:00;16.6;16.4;16.7;16;15.8;93.2;17.6;15.5;954.2;1017.9;1019.4;;;3;29;1.3;4.7;10.8;3;10.8;;;0.2;0;10;388;;;;0;0.022
BER;17.07.2025 06:00;16.5;16.3;16.5;16.1;15.8;91.8;17.2;15.1;954.5;1018.3;1019.7;;;3.7;35;1.6;5.8;13.3;3.6;13;;;0;0;46;388;;;;0;0.041
BER;17.07.2025 07:00;16.8;16.5;17;18;16.5;86;16.5;14.4;954.8;1018.5;1020;;;6.6;35;3.4;12.2;23.8;6.6;23.8;;;0;0;222;376;;;;6;0.131
BER;17.07.2025 08:00;17.3;16.7;17.5;20.4;18.5;74.1;14.6;12.6;955;1018.6;1020.2;;;6.2;40;3.7;13.3;22.3;6.1;22;;;0;0;356;367;;;;10;0.222
BER;17.07.2025 09:00;18.8;17.9;19.4;23.3;20.8;68.1;14.8;12.8;954.9;1018.2;1020.1;;;6.5;44;3.3;11.9;23.4;6.2;22.3;;;0;0;523;356;;;;28;0.33
BER;17.07.2025 10:00;20;19;21.1;26.7;23.5;63.4;14.8;12.8;954.8;1017.8;1020;;;6.7;53;3.2;11.5;24.1;6.3;22.7;;;0;0;794;331;;;;53;0.492
BER;17.07.2025 11:00;21.2;20.7;21.5;28.3;25.6;57.7;14.5;12.5;954.9;1017.6;1020.1;;;7.5;35;2.5;9;27;7.3;26.3;;;0;0;799;358;;;;39;0.521
BER;17.07.2025 12:00;22.5;21.5;23.2;29.3;27.8;54.1;14.7;12.7;954.5;1016.9;1019.7;;;5.4;21;2.1;7.6;19.4;5.3;19.1;;;0;0;839;357;;;;41;0.563
BER;17.07.2025 13:00;23.4;22.2;24;31.1;29.8;48.8;14;12;954;1016.1;1019.2;;;6.5;360;2;7.2;23.4;6.4;23;;;0;0;921;345;;;;58;0.626
BER;17.07.2025 14:00;23.9;23.4;24.4;31.3;29.8;42.1;12.5;10.2;953.6;1015.6;1018.7;;;4.4;360;1.8;6.5;15.8;4.1;14.8;;;0;0;826;344;;;;57;0.569
BER;17.07.2025 15:00;24.6;24.1;25;31.6;31.1;43.2;13.3;11.2;953.4;1015.2;1018.5;;;6.4;27;2.2;7.9;23;5.9;21.2;;;0;0;755;346;;;;60;0.532
BER;17.07.2025 16:00;24.4;23.8;24.9;30.8;30.1;43.6;13.3;11.2;953.3;1015.1;1018.4;;;7.3;3;2.3;8.3;26.3;7.2;25.9;;;0;0;595;346;;;;60;0.422
BER;17.07.2025 17:00;24.4;24.3;24.7;29.6;28.7;42.9;13.1;11;953.1;1014.9;1018.2;;;4.6;16;1.8;6.5;16.6;4.4;15.8;;;0;0;419;344;;;;60;0.293
BER;17.07.2025 18:00;23.6;22.9;24.2;26.6;24.6;47.4;13.8;11.7;952.9;1015;1018;;;4.6;29;2.3;8.3;16.6;4.5;16.2;;;0;0;234;342;;;;60;0.181
BER;17.07.2025 19:00;22.1;21.2;22.7;21.4;18.9;50.8;13.5;11.3;953.1;1015.4;1018.2;;;4.4;23;2.1;7.6;15.8;4.3;15.5;;;0;0;76;339;;;;55;0.073
BER;17.07.2025 20:00;19.6;18.4;20.7;16.3;15.5;62.6;14.3;12.2;953.1;1016.1;1018.2;;;2.9;28;1.7;6.1;10.4;2.8;10.1;;;0;0;3;333;;;;0;0.01
BER;17.07.2025 21:00;17.8;16.9;18.2;15;14.9;70.8;14.4;12.4;953.2;1016.6;1018.3;;;3.4;27;2.3;8.3;12.2;3.3;11.9;;;0;0;0;328;;;;0;0.009
BER;17.07.2025 22:00;16.4;15.9;16.9;13.8;13.1;77.2;14.4;12.4;953.4;1017.1;1018.5;;;2.8;18;1.9;6.8;10.1;2.8;10.1;;;0;0;0;325;;;;0;0
BER;17.07.2025 23:00;14.9;14.7;15.3;11.8;11.1;85;14.4;12.4;953.5;1017.6;1018.6;;;1.7;354;1;3.6;6.1;1.7;6.1;;;0;0;0;322;;;;0;-0.013
BER;18.07.2025 00:00;14.1;13.4;14.8;10.9;10.1;87.7;14.1;12.1;953.6;1017.8;1018.7;;;1.7;27;0.7;2.5;6.1;1.7;6.1;;;0;0;0;319;;;;0;-0.017
BER;18.07.2025 01:00;13.2;13;13.4;9.7;9.3;90.7;13.8;11.7;952.9;1017.3;1018;;;1.3;34;0.4;1.4;4.7;1.2;4.3;;;0;0;0;316;;;;0;-0.02
BER;18.07.2025 02:00;12.8;12.3;13.1;9.6;9.1;91.2;13.4;11.4;952.4;1016.9;1017.5;;;1.7;27;0.9;3.2;6.1;1.7;6.1;;;0;0;0;313;;;;0;-0.016
BER;18.07.2025 03:00;12.7;12.3;13.2;9.4;8.8;91.4;13.5;11.4;952;1016.5;1017.1;;;1.8;27;0.7;2.5;6.5;1.7;6.1;;;0;0;0;311;;;;0;-0.018
BER;18.07.2025 04:00;12.4;12;12.7;9.5;9.2;92.6;13.3;11.2;952;1016.6;1017;;;1.5;16;0.7;2.5;5.4;1.5;5.4;;;0;0;2;314;;;;0;-0.01
BER;18.07.2025 05:00;12.4;12;12.8;10;9.2;93.5;13.5;11.4;952.2;1016.8;1017.3;;;0.8;45;0.3;1.1;2.9;0.8;2.9;;;0;0;30;312;;;;7;0.015
